sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13,en_childes_convergence_clm_42,en_childes_convergence_clm_30,en_childes_convergence_clm_13,en_wikipedia_convergence_clm_42,en_wikipedia_convergence_clm_30,en_wikipedia_convergence_clm_13,en_childes_best_mlm_42,en_childes_best_mlm_30,en_childes_best_mlm_13,en_wikipedia_best_mlm_42,en_wikipedia_best_mlm_30,en_wikipedia_best_mlm_13
that purple things went there .,-30.57320785522461,-32.81990051269531,-28.96822166442871,-41.30488967895508,-46.076759338378906,-46.950294494628906,-36.03276443481445,-39.662940979003906,-33.913963317871094,-41.90209197998047,-45.224342346191406,-48.25560760498047,-55.244380950927734,-51.54801940917969,-48.96343994140625,-49.29039764404297,-47.7877197265625,-44.321327209472656
that purple thing did not happen .,-28.414962768554688,-30.284528732299805,-29.774417877197266,-36.86040115356445,-42.17564010620117,-37.96431350708008,-36.23681640625,-34.767189025878906,-34.31739044189453,-37.06648254394531,-41.436119079589844,-40.53181076049805,-62.24769592285156,-53.63553237915039,-47.848690032958984,-39.005001068115234,-40.23634719848633,-38.82202911376953
that purple things did not happen .,-33.91576385498047,-35.766868591308594,-34.995323181152344,-42.22100830078125,-42.64471435546875,-43.045684814453125,-39.72663116455078,-41.92072677612305,-40.668792724609375,-41.0518798828125,-41.075592041015625,-43.342716217041016,-65.2350082397461,-56.77922439575195,-50.528221130371094,-44.88206481933594,-41.15134811401367,-38.881500244140625
i saw that purple thing .,-19.570768356323242,-22.990234375,-21.273048400878906,-32.58021926879883,-37.75609588623047,-32.1178092956543,-18.412921905517578,-26.087509155273438,-23.868789672851562,-34.66324234008789,-35.09358596801758,-33.25212860107422,-49.36845397949219,-46.08348846435547,-43.415802001953125,-44.78635025024414,-42.07181167602539,-37.70713806152344
i saw that purple things .,-24.029747009277344,-27.81790542602539,-27.011123657226562,-33.600486755371094,-36.682064056396484,-37.2865104675293,-25.5115966796875,-31.375986099243164,-29.62427520751953,-36.58253860473633,-34.76869583129883,-38.36336135864258,-52.64778137207031,-49.620391845703125,-46.9442138671875,-46.01408767700195,-44.38971710205078,-38.43475341796875
look at these purple things .,-15.965133666992188,-16.7394962310791,-16.938003540039062,-39.902496337890625,-41.67628479003906,-41.666015625,-14.69294261932373,-14.702280044555664,-17.945220947265625,-38.47660827636719,-39.95384979248047,-41.33343505859375,-50.485591888427734,-45.1688232421875,-41.60490417480469,-50.927696228027344,-46.9056396484375,-42.964447021484375
look at these purple thing .,-20.660051345825195,-19.544597625732422,-19.337923049926758,-40.32221221923828,-47.69805145263672,-44.62348937988281,-21.423255920410156,-20.407398223876953,-21.738563537597656,-39.00365447998047,-47.41432189941406,-46.69547653198242,-47.876914978027344,-45.12240219116211,-42.116554260253906,-54.15604019165039,-50.39148712158203,-48.83979034423828
these purple things went there .,-27.90816307067871,-29.771820068359375,-28.12809181213379,-37.32774353027344,-41.494998931884766,-42.78594970703125,-32.848262786865234,-31.877883911132812,-27.419113159179688,-38.34466552734375,-41.09003829956055,-43.45942306518555,-48.755645751953125,-53.32606887817383,-50.299468994140625,-40.09678268432617,-43.252376556396484,-38.2464599609375
these purple thing went there .,-29.601774215698242,-32.143348693847656,-30.180465698242188,-42.48651885986328,-48.04620361328125,-44.516571044921875,-33.09580612182617,-38.33348083496094,-30.60174560546875,-42.4694938659668,-47.12235641479492,-49.45109558105469,-47.31901168823242,-51.29939270019531,-50.12965393066406,-46.05894088745117,-48.05401611328125,-46.04537582397461
these purple things did not happen .,-32.06763458251953,-30.754568099975586,-33.562625885009766,-36.698936462402344,-37.44761657714844,-37.65806579589844,-38.67228317260742,-35.19745635986328,-33.630409240722656,-36.71977996826172,-36.16545867919922,-36.81880187988281,-59.31610870361328,-57.25273132324219,-49.91781234741211,-33.49488067626953,-36.4298210144043,-31.83672523498535
these purple thing did not happen .,-34.487300872802734,-33.19390106201172,-36.932796478271484,-42.359214782714844,-45.869232177734375,-41.06390380859375,-43.94068145751953,-39.900352478027344,-39.8139533996582,-40.05588150024414,-44.89304733276367,-45.77539825439453,-58.921295166015625,-56.82515335083008,-52.338680267333984,-42.878173828125,-42.32381820678711,-40.85601806640625
i saw these purple things .,-20.592782974243164,-23.53974723815918,-23.038145065307617,-32.140228271484375,-33.744117736816406,-31.87717628479004,-21.245359420776367,-22.838899612426758,-24.74001693725586,-32.13579177856445,-33.178794860839844,-33.087772369384766,-55.05459976196289,-49.116912841796875,-48.088523864746094,-40.31719970703125,-40.13187026977539,-33.125675201416016
i saw these purple thing .,-25.850175857543945,-27.907224655151367,-27.85992431640625,-31.93527603149414,-38.419918060302734,-33.317718505859375,-27.824920654296875,-29.755956649780273,-28.664888381958008,-30.136903762817383,-37.469276428222656,-35.835941314697266,-54.26978302001953,-49.183563232421875,-48.30498123168945,-46.56080627441406,-45.19794464111328,-39.36632537841797
look at those purple things .,-16.212890625,-16.98861312866211,-16.394290924072266,-44.17369842529297,-42.58706283569336,-43.96197509765625,-15.635510444641113,-15.316121101379395,-16.31853485107422,-46.911643981933594,-41.80616760253906,-43.942344665527344,-50.371360778808594,-46.80229568481445,-41.24528503417969,-51.22389221191406,-51.42913055419922,-46.631080627441406
look at those purple thing .,-21.15288543701172,-20.107486724853516,-19.22926139831543,-44.48567199707031,-47.081031799316406,-44.34968948364258,-22.144515991210938,-20.730989456176758,-20.874799728393555,-47.81935119628906,-46.50253677368164,-45.269981384277344,-48.45298767089844,-46.65422821044922,-41.40020751953125,-52.69766616821289,-53.5595817565918,-51.110774993896484
those purple things went there .,-27.571762084960938,-29.802867889404297,-27.484817504882812,-38.00160598754883,-39.794891357421875,-43.01557159423828,-32.5099983215332,-33.76555252075195,-27.629179000854492,-39.59196472167969,-39.502586364746094,-43.44050598144531,-50.4758415222168,-51.18865966796875,-48.953277587890625,-43.93370819091797,-47.57502746582031,-43.81977844238281
those purple thing went there .,-29.274639129638672,-31.663625717163086,-29.760150909423828,-42.68230438232422,-41.98624801635742,-42.86586380004883,-33.383216857910156,-38.02231216430664,-31.208343505859375,-44.480323791503906,-40.30083465576172,-46.86753845214844,-50.75563430786133,-49.59482955932617,-49.22455596923828,-45.134239196777344,-51.021453857421875,-49.73052215576172
those purple things did not happen .,-31.380407333374023,-31.763568878173828,-34.341312408447266,-38.323158264160156,-36.463741302490234,-38.610015869140625,-37.33001708984375,-37.21721649169922,-35.35664749145508,-38.41446304321289,-35.58134841918945,-38.60953140258789,-62.04706573486328,-56.019893646240234,-48.25461196899414,-36.40130615234375,-39.5794792175293,-36.3103141784668
those purple thing did not happen .,-33.930118560791016,-33.95867156982422,-37.257667541503906,-43.609615325927734,-40.33395004272461,-40.22743225097656,-44.14204788208008,-40.72245788574219,-39.99197006225586,-43.09140396118164,-39.07729721069336,-44.296573638916016,-62.78284454345703,-56.18821716308594,-51.296241760253906,-40.952781677246094,-44.73227310180664,-43.42707443237305
i saw those purple things .,-20.396947860717773,-23.117231369018555,-22.218141555786133,-36.13322830200195,-34.65623092651367,-37.31382369995117,-20.8118896484375,-22.636333465576172,-23.319000244140625,-38.340606689453125,-34.85923385620117,-39.016239166259766,-53.81444549560547,-49.3126220703125,-47.336490631103516,-42.48740005493164,-46.62189483642578,-40.02263259887695
i saw those purple thing .,-25.91069221496582,-27.941417694091797,-27.037582397460938,-36.310787200927734,-37.31184005737305,-38.09841537475586,-26.536605834960938,-29.430740356445312,-27.722248077392578,-38.37339782714844,-37.63132095336914,-39.23739242553711,-53.61344909667969,-49.29072570800781,-47.09895324707031,-46.53575897216797,-49.4361686706543,-45.52225112915039
look at this soft arm .,-17.764423370361328,-20.72180938720703,-20.28877067565918,-42.28844451904297,-33.667118072509766,-40.67942810058594,-20.335506439208984,-22.26852798461914,-22.825382232666016,-41.056427001953125,-33.19921875,-38.692317962646484,-45.72352600097656,-38.746376037597656,-35.275943756103516,-47.21885299682617,-48.390689849853516,-41.00742721557617
look at this soft arms .,-21.194448471069336,-21.42467498779297,-22.385528564453125,-44.175514221191406,-35.878135681152344,-39.76873016357422,-24.153409957885742,-23.94842529296875,-25.705982208251953,-43.91044235229492,-34.03398132324219,-37.78801345825195,-44.29827880859375,-36.52350616455078,-34.34358215332031,-49.20396423339844,-50.542503356933594,-44.9085578918457
this soft arm went there .,-34.870399475097656,-37.639347076416016,-33.03643798828125,-43.60892868041992,-40.20833206176758,-43.44837188720703,-41.15626525878906,-40.286705017089844,-36.2266845703125,-44.384544372558594,-40.83526611328125,-45.51801300048828,-52.079681396484375,-43.99150085449219,-46.091163635253906,-43.185455322265625,-47.07292938232422,-36.35835266113281
this soft arms went there .,-39.20321273803711,-39.93408966064453,-38.10546875,-41.6053466796875,-40.60893630981445,-43.8592529296875,-46.68268585205078,-46.212501525878906,-42.8177490234375,-42.106483459472656,-41.58712387084961,-46.15172576904297,-51.038536071777344,-47.05491638183594,-48.139984130859375,-41.52070236206055,-45.671199798583984,-37.154083251953125
this soft arm did not happen .,-36.46609878540039,-37.80657196044922,-36.27485656738281,-39.839046478271484,-34.565513610839844,-38.09489059448242,-44.86290740966797,-40.46384048461914,-39.13389587402344,-40.00888442993164,-34.06237030029297,-38.88246154785156,-63.365562438964844,-48.31032943725586,-47.81888961791992,-36.1181640625,-39.66815185546875,-31.591642379760742
this soft arms did not happen .,-39.0499267578125,-36.624420166015625,-40.651546478271484,-37.817073822021484,-35.568214416503906,-35.9824104309082,-49.918785095214844,-44.50290298461914,-42.875492095947266,-37.373260498046875,-35.44075012207031,-36.54157638549805,-59.82048034667969,-51.6718635559082,-49.830387115478516,-35.831298828125,-39.45949172973633,-31.666648864746094
i saw this soft arm .,-25.351043701171875,-28.412799835205078,-31.254859924316406,-35.03253936767578,-32.311988830566406,-32.82225036621094,-28.788715362548828,-30.163599014282227,-32.552040100097656,-35.17482376098633,-32.115135192871094,-33.85105514526367,-48.56761169433594,-43.059730529785156,-42.08114242553711,-40.62486267089844,-41.91771697998047,-33.47938537597656
i saw this soft arms .,-28.592557907104492,-29.958972930908203,-32.38471221923828,-36.34035110473633,-34.26970672607422,-34.95343780517578,-32.28688430786133,-31.24514389038086,-34.23054504394531,-37.395118713378906,-33.5700569152832,-35.886104583740234,-48.63667678833008,-44.88997268676758,-43.47655487060547,-40.68922805786133,-44.717628479003906,-36.34374237060547
look at that soft arm .,-16.002513885498047,-19.91861343383789,-20.75452423095703,-42.6839485168457,-38.25972366333008,-42.44829559326172,-17.392532348632812,-20.60685157775879,-22.28097152709961,-41.59986877441406,-36.54328155517578,-41.6866569519043,-45.864532470703125,-41.46421813964844,-37.67547607421875,-53.60972595214844,-56.93937301635742,-45.35400390625
look at that soft arms .,-19.718719482421875,-21.055709838867188,-22.322250366210938,-43.62416458129883,-39.29572296142578,-41.94706344604492,-22.23324966430664,-23.27072525024414,-24.015329360961914,-43.54033660888672,-36.60572052001953,-42.59799575805664,-44.423404693603516,-39.641658782958984,-36.74907684326172,-55.333709716796875,-55.71461868286133,-47.962867736816406
that soft arm went there .,-35.06321334838867,-38.17864990234375,-34.913841247558594,-42.41566467285156,-42.83561706542969,-41.83111572265625,-41.7247314453125,-40.952396392822266,-38.60118103027344,-44.491455078125,-45.38638687133789,-42.13390350341797,-53.96615219116211,-43.63037109375,-44.92271041870117,-47.303306579589844,-50.25404739379883,-39.87518310546875
that soft arms went there .,-38.33077621459961,-40.955665588378906,-38.315162658691406,-40.130340576171875,-42.96458435058594,-43.85662078857422,-48.556007385253906,-46.851985931396484,-43.63204574584961,-42.427886962890625,-44.76426696777344,-45.68426513671875,-53.47640609741211,-46.98969650268555,-47.388004302978516,-43.35321044921875,-46.961387634277344,-38.80199432373047
that soft arm did not happen .,-36.543548583984375,-37.59296417236328,-37.29063415527344,-42.081634521484375,-37.59112548828125,-39.004356384277344,-43.169654846191406,-39.743934631347656,-38.94168472290039,-42.82386779785156,-39.13636016845703,-38.95022964477539,-64.7065200805664,-47.899478912353516,-46.71942138671875,-42.9287109375,-43.430641174316406,-36.40290069580078
that soft arms did not happen .,-37.12076950073242,-36.409454345703125,-40.13896942138672,-40.20735168457031,-38.00714111328125,-38.058204650878906,-48.723026275634766,-42.38569641113281,-42.43071746826172,-40.707489013671875,-39.268890380859375,-38.17909622192383,-62.19981002807617,-51.757667541503906,-48.68759536743164,-39.712005615234375,-41.58493423461914,-34.356117248535156
i saw that soft arm .,-24.97266387939453,-27.90422821044922,-30.357702255249023,-35.12558364868164,-38.94367980957031,-37.331668853759766,-27.61197280883789,-30.508285522460938,-31.191158294677734,-36.356048583984375,-38.136322021484375,-38.69858932495117,-47.62091064453125,-44.258758544921875,-43.28739929199219,-45.31576919555664,-44.59670639038086,-36.87782669067383
i saw that soft arms .,-27.965465545654297,-29.571701049804688,-30.86338233947754,-34.329872131347656,-39.19935989379883,-38.50232696533203,-31.149147033691406,-31.190387725830078,-32.17858123779297,-37.22267532348633,-37.83198928833008,-40.0223388671875,-47.94758987426758,-46.30532455444336,-44.861568450927734,-43.542110443115234,-43.48476791381836,-37.209442138671875
look at these soft arms .,-21.83252716064453,-20.57064437866211,-21.348495483398438,-42.591590881347656,-37.47248840332031,-38.79088592529297,-23.55307388305664,-20.077539443969727,-24.829261779785156,-43.16324234008789,-36.47512435913086,-37.73517608642578,-46.236515045166016,-39.024497985839844,-36.206443786621094,-48.90483093261719,-47.53179168701172,-41.086204528808594
look at these soft arm .,-25.625587463378906,-25.457473754882812,-26.407272338867188,-45.60630416870117,-40.304847717285156,-44.19285583496094,-27.6180419921875,-26.535486221313477,-31.45491600036621,-46.085758209228516,-40.050514221191406,-44.71011734008789,-49.45319747924805,-43.92752456665039,-39.86934280395508,-54.97624969482422,-53.68470764160156,-43.46487045288086
these soft arms went there .,-38.99835205078125,-39.012901306152344,-37.70907974243164,-39.3383674621582,-39.02238845825195,-40.84666061401367,-47.433799743652344,-44.845306396484375,-39.60344696044922,-40.084415435791016,-39.77483367919922,-43.21134948730469,-50.24321365356445,-49.5339241027832,-49.413856506347656,-39.05884552001953,-42.97029113769531,-35.98017883300781
these soft arm went there .,-42.041534423828125,-41.07051086425781,-39.16334533691406,-44.394866943359375,-43.258995056152344,-44.45441818237305,-50.93379592895508,-44.4560661315918,-44.29552459716797,-44.391029357910156,-43.95960998535156,-47.200584411621094,-54.882362365722656,-48.88005447387695,-50.00333786010742,-47.420372009277344,-50.320167541503906,-38.770957946777344
these soft arms did not happen .,-37.96123123168945,-33.99414825439453,-40.50780487060547,-37.41551971435547,-35.20411682128906,-34.88828659057617,-49.00102996826172,-43.011985778808594,-40.500064849853516,-38.074283599853516,-34.816162109375,-35.542850494384766,-58.17100524902344,-53.343265533447266,-50.01521301269531,-32.87620544433594,-36.032020568847656,-29.04166030883789
these soft arm did not happen .,-44.03207015991211,-39.53696823120117,-43.77565002441406,-43.280052185058594,-40.58644485473633,-41.870113372802734,-54.40398025512695,-46.52936553955078,-50.1958122253418,-43.803680419921875,-40.180850982666016,-43.64961242675781,-66.21943664550781,-52.53301239013672,-51.92307662963867,-39.83063888549805,-42.21596145629883,-33.502445220947266
i saw these soft arms .,-27.921905517578125,-28.92638397216797,-30.31256866455078,-33.39042663574219,-35.29649353027344,-34.25754928588867,-30.86760711669922,-27.5948486328125,-33.01572799682617,-33.508544921875,-33.81327819824219,-34.63175964355469,-51.06092071533203,-47.14925003051758,-46.03807830810547,-39.611324310302734,-42.815006256103516,-33.86339569091797
i saw these soft arm .,-33.7716178894043,-34.250457763671875,-36.898128509521484,-36.208797454833984,-38.860496520996094,-36.425418853759766,-37.92030715942383,-34.57523727416992,-40.11760711669922,-36.34558868408203,-37.033443450927734,-37.950439453125,-53.6709098815918,-49.196659088134766,-47.60469436645508,-47.372127532958984,-47.0699348449707,-37.38225555419922
look at those soft arms .,-20.675092697143555,-20.806095123291016,-20.15245246887207,-46.04615020751953,-39.159339904785156,-43.25031661987305,-21.634618759155273,-18.858795166015625,-22.216815948486328,-46.86832046508789,-38.666534423828125,-44.374114990234375,-46.41263961791992,-40.2724609375,-36.78883361816406,-51.668548583984375,-51.176300048828125,-46.848358154296875
look at those soft arm .,-24.517574310302734,-25.760149002075195,-25.861108779907227,-48.66484451293945,-41.901824951171875,-45.48979187011719,-24.96308135986328,-24.85113525390625,-29.366239547729492,-49.9791374206543,-41.624420166015625,-47.4737548828125,-49.03271484375,-44.960182189941406,-40.12281799316406,-53.460811614990234,-54.85838317871094,-47.906158447265625
those soft arms went there .,-38.74203109741211,-39.23974609375,-37.600547790527344,-39.365135192871094,-37.27674102783203,-45.19961166381836,-49.17144775390625,-45.48773193359375,-39.75355911254883,-41.74931716918945,-37.82394027709961,-48.04403305053711,-51.139312744140625,-47.373146057128906,-50.340721130371094,-42.64163589477539,-45.437137603759766,-38.99132537841797
those soft arm went there .,-41.22542953491211,-41.714420318603516,-39.93585205078125,-42.61780548095703,-42.53386306762695,-43.3045539855957,-50.787986755371094,-46.29182052612305,-43.145179748535156,-43.5176887512207,-42.424034118652344,-44.220245361328125,-55.08137512207031,-46.791648864746094,-50.73692321777344,-49.006961822509766,-49.37207794189453,-40.37428283691406
those soft arms did not happen .,-37.8688850402832,-34.71574783325195,-40.27956771850586,-40.0126838684082,-34.474246978759766,-38.94087600708008,-48.68644714355469,-43.30753707885742,-39.72235870361328,-42.11592102050781,-34.275901794433594,-41.16806411743164,-60.18077087402344,-51.87350845336914,-50.46900177001953,-36.84583282470703,-38.478790283203125,-31.755226135253906
those soft arm did not happen .,-43.58278274536133,-41.425777435302734,-44.333866119384766,-43.80511474609375,-41.16227340698242,-41.089603424072266,-52.81892776489258,-48.67518615722656,-48.29288101196289,-45.995391845703125,-41.09361267089844,-41.9549674987793,-67.21760559082031,-51.15718078613281,-52.3270263671875,-40.43510818481445,-42.0555534362793,-34.96959686279297
i saw those soft arms .,-26.67474365234375,-28.2239990234375,-28.884321212768555,-38.445945739746094,-37.338287353515625,-41.59086990356445,-29.20905113220215,-25.940631866455078,-31.32356834411621,-39.80781555175781,-37.92942428588867,-43.336734771728516,-50.61293411254883,-47.207828521728516,-46.1480827331543,-44.85251235961914,-47.7822265625,-42.77648162841797
i saw those soft arm .,-32.74323654174805,-33.90469741821289,-36.72737121582031,-40.17847442626953,-40.49177551269531,-40.62214660644531,-35.91634750366211,-32.90104675292969,-39.293853759765625,-42.02892303466797,-40.2220573425293,-42.30192184448242,-52.086769104003906,-49.12220001220703,-47.395633697509766,-47.923831939697266,-50.567604064941406,-44.97734832763672
look at this personal picture .,-27.393856048583984,-29.03628921508789,-30.454769134521484,-39.33655548095703,-33.517417907714844,-34.95185852050781,-30.374576568603516,-28.725128173828125,-33.0497932434082,-37.31652069091797,-30.24018096923828,-32.54490661621094,-41.58125305175781,-42.33781433105469,-33.01410675048828,-40.204078674316406,-40.18684005737305,-38.11384201049805
look at this personal pictures .,-29.039623260498047,-33.32412338256836,-31.878807067871094,-41.567626953125,-37.90757369995117,-40.41448974609375,-29.936038970947266,-33.931495666503906,-35.86347198486328,-39.78148651123047,-36.99398422241211,-39.59812927246094,-44.911434173583984,-45.69631576538086,-33.70658493041992,-48.01142501831055,-45.73918533325195,-45.42110824584961
this personal picture went there .,-39.56876754760742,-38.90135955810547,-42.46485900878906,-36.54840087890625,-40.2191276550293,-40.5784797668457,-42.469337463378906,-40.87647247314453,-38.68032455444336,-37.657527923583984,-41.70939636230469,-40.62834548950195,-51.78158187866211,-49.54963302612305,-44.874473571777344,-34.592044830322266,-41.077850341796875,-34.14636993408203
this personal pictures went there .,-41.839813232421875,-41.626861572265625,-44.12977981567383,-42.732059478759766,-42.02362060546875,-46.5131721496582,-43.50821304321289,-46.920143127441406,-43.98199462890625,-43.491058349609375,-45.458412170410156,-48.988685607910156,-54.696224212646484,-53.92765426635742,-46.59043502807617,-37.35689926147461,-41.88951110839844,-34.77152633666992
this personal picture did not happen .,-43.04381561279297,-42.53961181640625,-47.251800537109375,-35.49958419799805,-35.38046646118164,-36.38740539550781,-46.76173782348633,-45.501487731933594,-45.98944091796875,-35.889198303222656,-35.6258430480957,-35.31010437011719,-62.69680404663086,-51.844947814941406,-50.13313293457031,-31.92543601989746,-32.70083236694336,-30.29770278930664
this personal pictures did not happen .,-45.08335494995117,-45.594886779785156,-48.936805725097656,-41.12736129760742,-37.40462875366211,-42.990264892578125,-48.26548767089844,-51.440364837646484,-49.56346130371094,-40.78544998168945,-39.89833068847656,-43.314361572265625,-62.862144470214844,-55.91751480102539,-50.6848258972168,-34.50055694580078,-35.57002639770508,-30.8173770904541
i saw this personal picture .,-32.575836181640625,-36.72539138793945,-37.09162902832031,-33.33429718017578,-31.164926528930664,-29.579864501953125,-35.19976806640625,-36.181461334228516,-40.34081268310547,-34.038047790527344,-30.434181213378906,-31.850677490234375,-47.21459197998047,-46.21534729003906,-40.305877685546875,-33.412086486816406,-34.127716064453125,-30.647085189819336
i saw this personal pictures .,-33.81196975708008,-39.976566314697266,-39.30309295654297,-36.091007232666016,-35.362144470214844,-35.67628479003906,-35.1247444152832,-42.25047302246094,-42.633522033691406,-36.68787384033203,-36.43275833129883,-37.152130126953125,-50.82545471191406,-50.352569580078125,-40.95194625854492,-37.23857498168945,-38.91070556640625,-34.112857818603516
look at that personal picture .,-28.54022789001465,-30.056400299072266,-31.986534118652344,-41.07037353515625,-36.85850143432617,-37.631439208984375,-30.01068687438965,-29.540210723876953,-33.745975494384766,-40.12430191040039,-32.45395278930664,-36.90520095825195,-43.425331115722656,-45.255733489990234,-36.976314544677734,-48.543785095214844,-47.53422164916992,-45.085731506347656
look at that personal pictures .,-30.127197265625,-33.9150390625,-33.88533020019531,-40.49188232421875,-37.28034973144531,-41.5727653503418,-30.503406524658203,-34.15325164794922,-37.58509826660156,-40.492774963378906,-35.55140686035156,-43.49612808227539,-47.1551513671875,-48.17966079711914,-37.364341735839844,-53.692779541015625,-51.24720764160156,-49.355430603027344
that personal picture went there .,-38.36492156982422,-39.00871276855469,-41.2134895324707,-36.46920394897461,-40.58673858642578,-40.750057220458984,-39.46929168701172,-40.15966796875,-39.815093994140625,-37.28196716308594,-42.43546676635742,-40.97807312011719,-54.91179656982422,-49.354820251464844,-46.63561248779297,-36.31827163696289,-43.99427795410156,-39.02621078491211
that personal pictures went there .,-40.386207580566406,-40.757568359375,-42.98088836669922,-43.5440559387207,-41.222713470458984,-42.63029861450195,-42.10050964355469,-44.64762878417969,-44.198936462402344,-43.69786071777344,-44.11834716796875,-45.56326675415039,-57.91692352294922,-53.3533935546875,-48.075035095214844,-36.15968322753906,-41.93212890625,-36.875431060791016
that personal picture did not happen .,-42.66537857055664,-43.854644775390625,-47.30580139160156,-37.37324142456055,-36.34637451171875,-37.93080520629883,-47.10797882080078,-45.809478759765625,-47.305030822753906,-37.02015686035156,-37.955387115478516,-37.79895782470703,-68.61686706542969,-52.03696060180664,-51.446861267089844,-34.734825134277344,-37.03318786621094,-37.31260681152344
that personal pictures did not happen .,-44.00397491455078,-45.54745101928711,-49.085716247558594,-43.65913391113281,-37.40446090698242,-41.255802154541016,-48.09165954589844,-48.9183349609375,-50.733673095703125,-42.78724670410156,-40.17583084106445,-42.27773666381836,-68.76373291015625,-55.783817291259766,-51.63075256347656,-34.2851676940918,-36.1893310546875,-34.476741790771484
