sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13,en_childes_convergence_clm_42,en_childes_convergence_clm_30,en_childes_convergence_clm_13,en_wikipedia_convergence_clm_42,en_wikipedia_convergence_clm_30,en_wikipedia_convergence_clm_13,en_childes_best_mlm_42,en_childes_best_mlm_30,en_childes_best_mlm_13,en_wikipedia_best_mlm_42,en_wikipedia_best_mlm_30,en_wikipedia_best_mlm_13
can richard change ?,-24.500795364379883,-25.664417266845703,-29.173707962036133,-30.691810607910156,-31.469091415405273,-34.66075134277344,-24.77674102783203,-28.435998916625977,-31.39910888671875,-30.66645622253418,-31.8649845123291,-36.42591857910156,-40.52812957763672,-34.277793884277344,-39.74034881591797,-40.682735443115234,-40.226654052734375,-40.475242614746094
can richard force ?,-29.792287826538086,-29.747896194458008,-42.018009185791016,-32.85401153564453,-34.690773010253906,-34.899784088134766,-29.756000518798828,-32.97026824951172,-45.80461883544922,-33.23430633544922,-34.93635559082031,-35.79450988769531,-46.95892333984375,-36.0694580078125,-38.37899398803711,-39.70714569091797,-45.020721435546875,-44.242820739746094
could philip run ?,-26.195772171020508,-26.423606872558594,-28.31241226196289,-38.8383674621582,-36.269744873046875,-43.71150207519531,-25.368799209594727,-29.01302719116211,-31.622766494750977,-38.693603515625,-36.76780700683594,-45.30579376220703,-43.87472152709961,-42.43516159057617,-37.56916809082031,-48.606807708740234,-50.75104904174805,-45.62151336669922
could philip be ?,-25.535049438476562,-23.927051544189453,-26.635873794555664,-37.688072204589844,-28.844892501831055,-36.49549102783203,-24.326152801513672,-24.9711971282959,-31.205989837646484,-38.09120178222656,-29.118085861206055,-37.71406555175781,-39.415103912353516,-37.73060989379883,-34.34040451049805,-45.27349853515625,-48.70572280883789,-43.131202697753906
her sister moved .,-14.606993675231934,-17.93561553955078,-16.048946380615234,-20.932424545288086,-21.635116577148438,-21.821853637695312,-17.94168472290039,-20.224872589111328,-15.90965461730957,-20.314722061157227,-21.91681671142578,-22.508211135864258,-36.304588317871094,-32.22803497314453,-35.317909240722656,-29.860370635986328,-24.522319793701172,-25.87075424194336
her sister let .,-21.538291931152344,-17.90009307861328,-17.169347763061523,-21.39896011352539,-27.564876556396484,-24.51418113708496,-23.706748962402344,-19.930477142333984,-20.862091064453125,-21.369335174560547,-28.150564193725586,-25.139488220214844,-37.09946060180664,-27.73546028137207,-29.116661071777344,-27.557716369628906,-25.949325561523438,-29.0224552154541
did her sister eat ?,-23.788162231445312,-25.385208129882812,-25.040332794189453,-46.43939971923828,-48.19243621826172,-45.87826156616211,-27.81781768798828,-28.541072845458984,-27.889039993286133,-47.928497314453125,-48.93577194213867,-48.26868438720703,-44.880287170410156,-36.033966064453125,-37.14283752441406,-49.731868743896484,-48.01301956176758,-47.68175506591797
did her sister say ?,-21.42469596862793,-21.534555435180664,-22.229595184326172,-46.95383834838867,-46.654300689697266,-44.54335021972656,-22.142107009887695,-24.857023239135742,-24.667810440063477,-50.06464385986328,-49.416202545166016,-44.57387924194336,-40.919029235839844,-35.73072814941406,-37.19792175292969,-39.38086700439453,-40.0750732421875,-43.26197052001953
this sister lived .,-24.549060821533203,-25.836402893066406,-27.84889030456543,-28.42323875427246,-30.8820858001709,-29.771656036376953,-27.796524047851562,-31.242000579833984,-32.002803802490234,-29.33214569091797,-33.34505081176758,-30.07510757446289,-36.57238006591797,-33.935699462890625,-37.50836944580078,-33.18858337402344,-31.593889236450195,-30.766796112060547
this sister saw .,-23.399799346923828,-22.329675674438477,-22.776870727539062,-30.065845489501953,-33.18473815917969,-33.35385513305664,-26.142213821411133,-25.412673950195312,-25.7236328125,-29.86583709716797,-36.325828552246094,-35.576087951660156,-35.72825241088867,-32.585845947265625,-32.277122497558594,-36.15570068359375,-36.39851379394531,-34.79497528076172
will this sister study ?,-28.926740646362305,-32.33141326904297,-31.71124267578125,-42.713104248046875,-45.50495147705078,-38.886680603027344,-33.71717834472656,-36.927616119384766,-35.089881896972656,-41.125160217285156,-44.46692657470703,-38.65828323364258,-43.16986846923828,-41.427528381347656,-41.34126281738281,-54.99259948730469,-58.88903045654297,-54.48065948486328
will this sister force ?,-32.33344268798828,-35.23910903930664,-42.22406768798828,-38.83786392211914,-46.88802719116211,-37.989830017089844,-39.4662971496582,-38.26069641113281,-44.26011657714844,-37.44364547729492,-48.202537536621094,-39.13523483276367,-50.567100524902344,-44.07423400878906,-46.58306121826172,-51.4072265625,-53.03758239746094,-51.61205291748047
laura accepted .,-15.896957397460938,-14.576733589172363,-15.686017990112305,-22.914840698242188,-25.27827262878418,-25.144412994384766,-13.169954299926758,-18.85553741455078,-16.71528434753418,-23.031261444091797,-26.244064331054688,-24.844581604003906,-45.273040771484375,-43.838104248046875,-46.64866638183594,-41.28896713256836,-38.76671600341797,-38.13185501098633
laura helped .,-15.536969184875488,-16.594131469726562,-16.512109756469727,-23.308025360107422,-26.232276916503906,-22.781484603881836,-14.188138008117676,-17.28720474243164,-18.15079116821289,-22.665706634521484,-26.626266479492188,-22.449462890625,-28.524389266967773,-30.756053924560547,-32.168006896972656,-40.96006774902344,-36.177642822265625,-36.36975860595703
could laura change ?,-20.143463134765625,-20.16226577758789,-21.077377319335938,-40.73854064941406,-42.02947998046875,-39.357933044433594,-22.237199783325195,-23.800783157348633,-24.594297409057617,-40.98329544067383,-41.617820739746094,-39.91270065307617,-41.911033630371094,-38.123905181884766,-36.284183502197266,-53.98881530761719,-54.44959259033203,-51.014041900634766
could laura have ?,-13.986810684204102,-14.770589828491211,-15.829154968261719,-41.15024948120117,-40.394874572753906,-38.361961364746094,-16.425689697265625,-17.209871292114258,-17.6856632232666,-42.061424255371094,-39.72749328613281,-39.68889617919922,-43.967742919921875,-37.80418014526367,-33.06170654296875,-52.902793884277344,-51.971134185791016,-48.2941780090332
did they turn ?,-12.718501091003418,-14.87708854675293,-13.844929695129395,-40.72418212890625,-41.23663330078125,-41.999393463134766,-12.245140075683594,-13.491580963134766,-13.239821434020996,-41.54949951171875,-40.95479965209961,-44.73395538330078,-44.685943603515625,-37.463966369628906,-33.500770568847656,-41.40740203857422,-37.312862396240234,-39.335540771484375
did they force ?,-23.855491638183594,-28.251388549804688,-28.640779495239258,-46.524227142333984,-41.87708282470703,-46.34209060668945,-29.220367431640625,-31.31786346435547,-26.9669189453125,-47.479591369628906,-42.92610168457031,-48.709190368652344,-47.90324020385742,-41.10795593261719,-38.70973587036133,-44.89946746826172,-49.59295654296875,-44.32396697998047
william runs .,-19.488248825073242,-18.6746883392334,-17.733165740966797,-13.345516204833984,-16.762771606445312,-19.268461227416992,-18.332691192626953,-19.678983688354492,-17.129953384399414,-15.346742630004883,-16.113319396972656,-19.040145874023438,-25.523242950439453,-26.75143051147461,-28.664308547973633,-28.559986114501953,-28.049341201782227,-26.364761352539062
william played .,-16.21278190612793,-16.58394432067871,-17.744342803955078,-18.186607360839844,-20.1190185546875,-19.138763427734375,-16.024660110473633,-18.78683090209961,-18.23162269592285,-20.31558609008789,-20.93446159362793,-19.661964416503906,-22.64093589782715,-27.613967895507812,-26.470775604248047,-27.677627563476562,-26.815916061401367,-25.549217224121094
can william read ?,-16.897573471069336,-15.096297264099121,-17.230377197265625,-29.11187744140625,-27.181947708129883,-27.698352813720703,-16.928693771362305,-16.295249938964844,-17.84870147705078,-28.032062530517578,-27.8375301361084,-27.697738647460938,-36.92417907714844,-29.91844940185547,-34.38378143310547,-33.37371826171875,-34.4104118347168,-33.80357360839844
can william give ?,-20.030784606933594,-17.744869232177734,-20.782958984375,-32.77207565307617,-31.698810577392578,-31.301898956298828,-21.376739501953125,-20.57623863220215,-23.179813385009766,-32.19569396972656,-31.458072662353516,-31.72804832458496,-36.83747100830078,-32.56309509277344,-31.83413314819336,-38.73073959350586,-39.068519592285156,-40.312774658203125
alexander lies .,-26.360492706298828,-25.146196365356445,-25.66133689880371,-11.748661041259766,-10.369258880615234,-10.93161678314209,-24.1291446685791,-26.15639305114746,-25.91602325439453,-13.128896713256836,-9.865196228027344,-9.63350772857666,-38.37141036987305,-39.31302261352539,-46.41878890991211,-28.800960540771484,-30.010330200195312,-30.4752140045166
alexander saw .,-24.5996150970459,-22.883808135986328,-23.062652587890625,-8.47341537475586,-9.488154411315918,-9.709121704101562,-24.174131393432617,-29.62688446044922,-24.361661911010742,-8.16344165802002,-10.253097534179688,-10.480052947998047,-33.22319030761719,-28.465219497680664,-38.11850357055664,-31.77832794189453,-29.888914108276367,-28.467018127441406
can alexander eat ?,-30.2633056640625,-25.220565795898438,-27.323287963867188,-32.51203918457031,-34.60249710083008,-36.168827056884766,-28.95155906677246,-28.61460304260254,-28.046483993530273,-32.74578857421875,-33.20814895629883,-38.520896911621094,-42.048309326171875,-31.738536834716797,-39.725067138671875,-41.523685455322266,-43.63816833496094,-37.58913040161133
can alexander become ?,-36.43998336791992,-31.726797103881836,-35.654296875,-36.103424072265625,-32.758384704589844,-34.724117279052734,-33.851234436035156,-40.95832824707031,-35.34260177612305,-35.86466979980469,-29.77594566345215,-35.247718811035156,-44.69476318359375,-35.79629898071289,-49.208438873291016,-39.9559326171875,-45.26525115966797,-36.672420501708984
could philip eat ?,-25.38479995727539,-28.804302215576172,-28.577098846435547,-42.77027893066406,-40.306453704833984,-43.899871826171875,-24.431198120117188,-32.099952697753906,-31.43732261657715,-44.032379150390625,-40.59143829345703,-45.57676315307617,-41.150333404541016,-40.18603515625,-39.522743225097656,-48.82512664794922,-53.184600830078125,-44.956260681152344
could philip put ?,-25.76166343688965,-25.94944953918457,-28.563919067382812,-39.973182678222656,-35.58245849609375,-37.939388275146484,-24.49959945678711,-27.64706039428711,-31.272192001342773,-41.42481994628906,-37.00722885131836,-39.83167266845703,-44.995750427246094,-40.37073516845703,-35.265323638916016,-44.71675109863281,-49.812843322753906,-42.33980178833008
did we think ?,-15.986282348632812,-17.020174026489258,-16.03409194946289,-35.13492965698242,-31.96085548400879,-38.60086441040039,-16.992420196533203,-18.440467834472656,-17.706905364990234,-37.15567398071289,-34.41060256958008,-37.181419372558594,-38.84537887573242,-31.643238067626953,-31.50897979736328,-26.354597091674805,-28.676715850830078,-28.27430534362793
did we take ?,-13.480598449707031,-15.879000663757324,-14.221030235290527,-34.32820510864258,-31.286304473876953,-38.64640808105469,-14.833930015563965,-16.168323516845703,-15.666032791137695,-35.054359436035156,-32.108665466308594,-39.53668975830078,-44.10274124145508,-33.9249267578125,-31.1149959564209,-30.28076171875,-31.91345977783203,-31.270492553710938
her dinosaur improved .,-24.98536491394043,-30.80797576904297,-28.60525131225586,-33.65948486328125,-38.69194793701172,-39.18223190307617,-23.64959716796875,-31.178930282592773,-30.07353401184082,-37.886051177978516,-44.27806091308594,-43.350181579589844,-59.702857971191406,-52.69843673706055,-54.528404235839844,-41.22970962524414,-39.75197219848633,-41.864036560058594
her dinosaur hurt .,-21.711748123168945,-23.227691650390625,-20.599102020263672,-34.88102722167969,-42.635658264160156,-41.87958526611328,-24.966476440429688,-28.96982192993164,-23.319976806640625,-39.83317565917969,-44.82133102416992,-45.05293273925781,-40.73883056640625,-38.577754974365234,-34.63669967651367,-47.507781982421875,-49.576904296875,-43.43073654174805
did her dinosaur live ?,-30.493408203125,-31.446502685546875,-30.681594848632812,-51.23908996582031,-57.393524169921875,-57.8311767578125,-36.05339050292969,-36.85912322998047,-34.83793640136719,-55.243587493896484,-58.140960693359375,-61.165138244628906,-51.48448944091797,-39.33774948120117,-40.40957260131836,-57.52953338623047,-55.348121643066406,-55.764408111572266
did her dinosaur tell ?,-31.309040069580078,-31.864654541015625,-30.76025390625,-55.689659118652344,-57.43848419189453,-60.617919921875,-36.196781158447266,-37.29351043701172,-36.854801177978516,-61.30459976196289,-60.037879943847656,-63.20896911621094,-50.71122741699219,-41.569358825683594,-42.98801803588867,-61.35979461669922,-56.22091293334961,-56.32118606567383
would his dinosaur play ?,-25.385250091552734,-27.205615997314453,-28.233028411865234,-42.20099639892578,-55.463623046875,-43.400306701660156,-29.12688446044922,-33.36250686645508,-33.298240661621094,-42.2669677734375,-56.32721710205078,-42.177947998046875,-48.8140869140625,-42.16887664794922,-40.6061897277832,-50.87689208984375,-54.18827438354492,-48.733436584472656
would his dinosaur be ?,-26.052648544311523,-27.632932662963867,-28.349763870239258,-43.295494079589844,-54.94776153564453,-48.11957931518555,-26.494842529296875,-35.110469818115234,-32.349117279052734,-44.852169036865234,-56.43894958496094,-48.03948974609375,-46.75,-38.33329772949219,-38.7713623046875,-55.78626251220703,-55.710819244384766,-56.15922927856445
can we play ?,-10.434651374816895,-11.297327995300293,-10.583948135375977,-21.289339065551758,-20.251455307006836,-20.527015686035156,-10.439706802368164,-11.355588912963867,-10.49706745147705,-21.490827560424805,-21.5528621673584,-20.511425018310547,-37.65873336791992,-28.92701530456543,-28.43321990966797,-34.38848114013672,-29.413171768188477,-32.64437484741211
can we support ?,-20.127830505371094,-21.202539443969727,-23.34065055847168,-26.979787826538086,-23.579418182373047,-25.978004455566406,-22.74920654296875,-28.321231842041016,-22.85354232788086,-28.942798614501953,-24.904518127441406,-26.481491088867188,-40.001609802246094,-41.786922454833984,-39.79386901855469,-39.2609748840332,-34.07845687866211,-36.08533477783203
can richard live ?,-25.032245635986328,-24.45412826538086,-27.072771072387695,-30.78925895690918,-28.498897552490234,-30.71752166748047,-25.065082550048828,-26.841474533081055,-29.446670532226562,-32.60837173461914,-30.057613372802734,-32.8967399597168,-41.89988708496094,-31.062015533447266,-37.18374252319336,-37.060707092285156,-38.247859954833984,-36.84767532348633
can richard show ?,-21.08100700378418,-20.069133758544922,-23.810672760009766,-31.281719207763672,-28.80886459350586,-34.24578857421875,-20.551998138427734,-21.494298934936523,-26.584613800048828,-32.30902099609375,-28.971446990966797,-36.44059753417969,-37.65711212158203,-28.625699996948242,-33.41221618652344,-39.312923431396484,-39.27146530151367,-36.406280517578125
some doctor falls .,-21.94156265258789,-21.547040939331055,-22.138742446899414,-27.388023376464844,-32.75640869140625,-31.94232749938965,-26.991262435913086,-25.06436538696289,-24.426410675048828,-28.79022979736328,-33.163516998291016,-31.86512565612793,-34.07122802734375,-39.01565170288086,-38.65329360961914,-37.985836029052734,-39.66205596923828,-36.359230041503906
some doctor entered .,-28.671234130859375,-24.860431671142578,-25.65084457397461,-33.60078430175781,-34.03961944580078,-32.461490631103516,-35.906578063964844,-28.728885650634766,-26.528757095336914,-34.301414489746094,-34.755699157714844,-32.74974822998047,-35.597877502441406,-46.03257369995117,-42.71646499633789,-38.24413299560547,-38.719749450683594,-37.209983825683594
does some doctor turn ?,-28.33104133605957,-29.340269088745117,-29.821746826171875,-42.96198272705078,-43.774131774902344,-51.970584869384766,-32.20210647583008,-30.048734664916992,-36.89007568359375,-46.81645965576172,-44.969581604003906,-54.2696533203125,-52.39433670043945,-43.08446502685547,-42.63367462158203,-53.305885314941406,-50.60691452026367,-52.00735092163086
does some doctor become ?,-30.29039764404297,-34.22728729248047,-31.430641174316406,-46.93126678466797,-45.57556915283203,-49.20513916015625,-37.86929702758789,-38.347877502441406,-37.21671676635742,-48.840152740478516,-46.64704895019531,-47.969818115234375,-51.32148361206055,-46.56867980957031,-44.13343811035156,-48.73432159423828,-53.98551940917969,-48.183292388916016
does his wolf eat ?,-22.67717742919922,-24.306819915771484,-24.931941986083984,-41.73621368408203,-45.3336067199707,-44.270015716552734,-25.858613967895508,-29.702299118041992,-26.241714477539062,-46.152870178222656,-49.17254638671875,-49.32002639770508,-44.99213790893555,-34.03036117553711,-37.36454772949219,-49.396728515625,-52.93064880371094,-44.514339447021484
does his wolf make ?,-26.6855411529541,-27.58316421508789,-28.574193954467773,-39.012237548828125,-43.262332916259766,-42.746299743652344,-28.943065643310547,-33.96904373168945,-32.522743225097656,-40.52892303466797,-46.88488006591797,-46.55978775024414,-48.14956283569336,-39.013545989990234,-38.99276351928711,-44.56789779663086,-50.867835998535156,-44.03615951538086
it worked .,-9.135852813720703,-10.072994232177734,-9.903069496154785,-18.324724197387695,-17.87950325012207,-19.243648529052734,-10.114784240722656,-8.990544319152832,-11.71401596069336,-19.200164794921875,-18.032495498657227,-19.525333404541016,-23.69361114501953,-25.34717559814453,-21.969438552856445,-24.160274505615234,-20.535297393798828,-21.03797149658203
it stopped .,-8.645751953125,-10.09127426147461,-9.219550132751465,-18.380125045776367,-17.736465454101562,-16.86289405822754,-8.98116683959961,-10.44985580444336,-8.953439712524414,-19.129852294921875,-17.56313705444336,-17.607669830322266,-23.11379623413086,-24.049758911132812,-21.818008422851562,-19.530275344848633,-18.81400489807129,-16.517257690429688
does it think ?,-13.999412536621094,-15.633331298828125,-13.97285270690918,-30.713539123535156,-28.66337776184082,-27.818866729736328,-15.650897026062012,-18.713376998901367,-15.852275848388672,-30.86380958557129,-32.10322189331055,-27.291976928710938,-35.849891662597656,-27.186513900756836,-26.436296463012695,-33.3138427734375,-35.18385696411133,-33.4805908203125
does it be ?,-13.194050788879395,-13.3690824508667,-13.737996101379395,-27.240022659301758,-27.97305679321289,-24.00518798828125,-14.172143936157227,-17.95258331298828,-15.466312408447266,-28.294645309448242,-31.286373138427734,-23.419567108154297,-37.075889587402344,-28.80093002319336,-27.895145416259766,-34.52071762084961,-36.38128662109375,-33.50927734375
does she think ?,-14.043773651123047,-15.20772647857666,-12.0217924118042,-32.55071258544922,-33.10929870605469,-31.53277015686035,-14.31423568725586,-16.250072479248047,-13.939348220825195,-34.03144454956055,-35.87750244140625,-32.07722854614258,-36.93186569213867,-28.685352325439453,-26.48894691467285,-32.283084869384766,-36.575279235839844,-31.970794677734375
does she support ?,-21.11374282836914,-21.95372200012207,-24.111448287963867,-35.063926696777344,-37.00308609008789,-33.06444549560547,-21.785961151123047,-23.334884643554688,-28.024375915527344,-36.416175842285156,-40.08853530883789,-33.252105712890625,-39.394493103027344,-41.25838851928711,-38.099910736083984,-42.53536605834961,-45.969505310058594,-40.62758255004883
laura finished .,-11.860190391540527,-14.0623779296875,-12.148553848266602,-24.143157958984375,-23.322093963623047,-23.323925018310547,-10.624686241149902,-13.590587615966797,-11.610600471496582,-24.32007598876953,-23.052818298339844,-23.707517623901367,-30.269123077392578,-28.509939193725586,-28.555631637573242,-38.686729431152344,-40.96784973144531,-35.46657180786133
laura let .,-13.741120338439941,-12.78016471862793,-11.346254348754883,-22.493019104003906,-22.25100326538086,-20.678451538085938,-14.927986145019531,-13.594005584716797,-12.649858474731445,-22.36996841430664,-21.361103057861328,-21.426910400390625,-29.336952209472656,-25.824831008911133,-25.699867248535156,-40.29670333862305,-38.186004638671875,-40.379615783691406
will laura read ?,-17.390766143798828,-17.560771942138672,-19.345186233520508,-31.538164138793945,-34.5418815612793,-33.00093460083008,-20.700204849243164,-18.316120147705078,-19.496849060058594,-30.029470443725586,-37.37638854980469,-36.06836700439453,-41.750274658203125,-38.728782653808594,-38.4178581237793,-46.502044677734375,-43.42674255371094,-48.28017807006836
will laura say ?,-14.886844635009766,-14.703882217407227,-17.8828067779541,-33.43724822998047,-31.79330062866211,-35.25550079345703,-16.06071662902832,-15.642232894897461,-18.130769729614258,-33.41520309448242,-34.179779052734375,-37.66598129272461,-38.67284393310547,-37.12681579589844,-34.735294342041016,-42.54399490356445,-41.018714904785156,-46.680030822753906
it changed .,-12.300928115844727,-12.93820858001709,-12.066904067993164,-16.508403778076172,-18.68243408203125,-16.562862396240234,-10.68759822845459,-14.824462890625,-14.352860450744629,-17.09748649597168,-18.632835388183594,-17.56673812866211,-23.926292419433594,-23.567691802978516,-22.163414001464844,-18.391704559326172,-19.907947540283203,-16.665666580200195
it needed .,-14.788080215454102,-15.432422637939453,-14.288434982299805,-20.014488220214844,-21.500017166137695,-19.620384216308594,-17.597991943359375,-14.210487365722656,-16.618427276611328,-21.178747177124023,-21.193389892578125,-20.64572525024414,-24.059207916259766,-25.933982849121094,-25.861011505126953,-20.220561981201172,-18.525217056274414,-17.096647262573242
would it trade ?,-17.207420349121094,-17.724027633666992,-17.684385299682617,-33.77906036376953,-28.761831283569336,-30.56094741821289,-17.613174438476562,-20.617746353149414,-19.540102005004883,-31.881916046142578,-28.823230743408203,-30.728557586669922,-38.48350524902344,-32.18515396118164,-36.79094314575195,-44.80353927612305,-47.793025970458984,-40.31028747558594
would it force ?,-25.117162704467773,-32.10999298095703,-29.861820220947266,-33.73853302001953,-30.55474853515625,-32.73369598388672,-29.899991989135742,-36.41657638549805,-35.035675048828125,-31.010581970214844,-28.256675720214844,-33.81612014770508,-43.575355529785156,-38.76396560668945,-39.33147430419922,-41.904052734375,-46.92542266845703,-41.63895034790039
laura looked .,-13.478963851928711,-14.656988143920898,-11.371060371398926,-22.190282821655273,-25.466175079345703,-23.26095199584961,-12.82332992553711,-16.334880828857422,-12.34325885772705,-22.189714431762695,-23.420812606811523,-23.79753875732422,-27.835941314697266,-28.03891372680664,-29.777494430541992,-39.57924270629883,-39.611846923828125,-35.03138732910156
laura shown .,-19.63473892211914,-16.731735229492188,-19.348529815673828,-24.263063430786133,-25.775909423828125,-23.472766876220703,-24.6495361328125,-20.268587112426758,-21.9857177734375,-24.054336547851562,-24.201648712158203,-23.214862823486328,-36.12801742553711,-28.566465377807617,-37.291168212890625,-41.776878356933594,-41.06269454956055,-38.33462142944336
did laura eat ?,-16.061870574951172,-16.100988388061523,-17.281749725341797,-42.2906608581543,-45.60285949707031,-45.75441360473633,-18.80490493774414,-16.754871368408203,-19.591354370117188,-45.152442932128906,-46.98847961425781,-46.243804931640625,-38.1275749206543,-32.80105972290039,-32.71087646484375,-52.754966735839844,-51.89400863647461,-50.796085357666016
did laura control ?,-26.301794052124023,-24.187910079956055,-23.69052505493164,-40.82252502441406,-42.794219970703125,-48.52236557006836,-25.917158126831055,-24.641267776489258,-24.05149269104004,-42.60618591308594,-42.58536911010742,-49.29847717285156,-40.744258880615234,-37.284297943115234,-39.17796325683594,-53.003780364990234,-51.55663299560547,-53.83863067626953
mark lost .,-14.350890159606934,-15.784570693969727,-15.764791488647461,-14.70162582397461,-14.429035186767578,-16.523059844970703,-15.539295196533203,-15.987589836120605,-13.176578521728516,-15.923187255859375,-13.339576721191406,-16.733844757080078,-26.95828628540039,-26.413169860839844,-27.244470596313477,-24.80278968811035,-22.29677391052246,-21.91255760192871
mark gave .,-14.63443374633789,-15.986120223999023,-15.352313995361328,-16.924549102783203,-16.885093688964844,-18.493425369262695,-13.922202110290527,-16.07723617553711,-16.651447296142578,-17.3638973236084,-18.23367691040039,-19.10227394104004,-27.70220184326172,-25.488618850708008,-24.54094696044922,-24.929889678955078,-24.284839630126953,-24.33665657043457
did mark know ?,-19.868852615356445,-19.326927185058594,-17.83770179748535,-37.829036712646484,-38.514991760253906,-39.140384674072266,-18.621191024780273,-19.959407806396484,-18.516815185546875,-39.75926971435547,-40.79296875,-38.84564971923828,-38.075157165527344,-34.393802642822266,-30.49987030029297,-41.813499450683594,-42.211814880371094,-38.33518981933594
did mark use ?,-24.255868911743164,-22.58568572998047,-23.480663299560547,-42.73287582397461,-42.26338195800781,-44.9105110168457,-24.50030517578125,-25.485191345214844,-23.361873626708984,-44.424320220947266,-44.76517105102539,-46.166175842285156,-41.34864807128906,-39.657745361328125,-33.36907958984375,-46.144134521484375,-48.47971725463867,-42.24798583984375
will they read ?,-13.191197395324707,-14.30728530883789,-14.470722198486328,-28.821895599365234,-26.50211524963379,-22.376834869384766,-13.198738098144531,-14.06472396850586,-14.060379981994629,-27.86064910888672,-28.843202590942383,-22.20532989501953,-40.7523193359375,-34.42078399658203,-35.28703689575195,-30.001792907714844,-28.51658821105957,-31.50886344909668
