sentence,de_childes_best_clm_42,de_childes_best_clm_30,de_childes_best_clm_13,de_wikipedia_best_clm_42,de_wikipedia_best_clm_30,de_wikipedia_best_clm_13
"der fahrgast , den die matrosen vermeiden , schaukeln",-15.65890884399414,-17.572460174560547,-16.17034149169922,-26.08445453643799,-21.0281720161438,-25.653987884521484
"der fahrgast , den der matrose mag , flüchtet",-19.22609806060791,-20.637009143829346,-16.363028049468994,-14.410060405731201,-14.226511478424072,-15.358983516693115
"die fahrgäste , die der matrose mag , flüchtet",-20.131300449371338,-20.89036226272583,-17.178541660308838,-14.937104225158691,-14.852008819580078,-16.790865898132324
"der fahrgast , den die matrosen mögen , flüchtet",-19.496970653533936,-21.133317470550537,-17.155242919921875,-15.362393379211426,-14.543882369995117,-14.323741436004639
"die fahrgäste , die die matrosen mögen , flüchtet",-20.15536642074585,-21.564897537231445,-18.040771484375,-15.376194477081299,-14.92949390411377,-16.03325605392456
"die fahrgäste , die der matrose mag , flüchten",-16.853379249572754,-23.300734519958496,-16.228421211242676,-18.92552947998047,-14.54216480255127,-15.387093544006348
"der fahrgast , den der matrose mag , flüchten",-16.828129768371582,-22.935163497924805,-15.932223320007324,-18.828983783721924,-15.111814022064209,-16.95037603378296
"die fahrgäste , die die matrosen mögen , flüchten",-16.637131690979004,-23.77016830444336,-16.90694236755371,-15.021392345428467,-13.221603393554688,-13.674656391143799
"der fahrgast , den die matrosen mögen , flüchten",-16.213963508605957,-23.46305561065674,-16.523000240325928,-15.404435157775879,-12.763876914978027,-14.112496852874756
"der fahrgast , den der matrose vermeidet , flüchtet",-18.915164947509766,-20.384463787078857,-16.282297611236572,-13.32150650024414,-12.219857692718506,-12.465409755706787
"die fahrgäste , die der matrose vermeidet , flüchtet",-19.4748272895813,-20.23231315612793,-17.183465003967285,-13.26999044418335,-12.528267860412598,-14.28896188735962
"der fahrgast , den die matrosen vermeiden , flüchtet",-18.46771001815796,-19.09111976623535,-16.29522943496704,-15.087305068969727,-13.533721923828125,-14.242003440856934
"die fahrgäste , die die matrosen vermeiden , flüchtet",-18.865705490112305,-19.4269757270813,-16.973594665527344,-15.514296054840088,-13.846591472625732,-16.09752082824707
"die fahrgäste , die der matrose vermeidet , flüchten",-17.59476661682129,-22.779766082763672,-17.49480390548706,-18.39676809310913,-15.180363655090332,-13.793032169342041
"der fahrgast , den der matrose vermeidet , flüchten",-17.585688591003418,-22.88084125518799,-17.104053497314453,-18.42754364013672,-15.95596170425415,-14.86693525314331
"die fahrgäste , die die matrosen vermeiden , flüchten",-16.24168872833252,-22.510433197021484,-16.496562004089355,-15.854262828826904,-13.546318531036377,-14.32978630065918
"der fahrgast , den die matrosen vermeiden , flüchten",-15.977323532104492,-22.23321533203125,-16.249178886413574,-15.495781898498535,-14.126517295837402,-15.188390731811523
"der fahrgast , den der matrose mag , riecht",-12.29784107208252,-13.658184051513672,-10.345096588134766,-15.823370933532715,-14.12829875946045,-12.358538627624512
"die fahrgäste , die der matrose mag , riecht",-12.3406982421875,-13.36647891998291,-9.420784950256348,-15.38716983795166,-13.592899322509766,-13.179965019226074
"der fahrgast , den die matrosen mögen , riecht",-11.777462005615234,-14.343008041381836,-10.159021377563477,-14.788419723510742,-13.362933158874512,-13.69664478302002
"die fahrgäste , die die matrosen mögen , riecht",-11.882126808166504,-13.971397399902344,-9.816054344177246,-14.097929954528809,-12.712458610534668,-15.290955543518066
"die fahrgäste , die der matrose mag , riechen",-13.579229354858398,-11.323351860046387,-9.266401290893555,-12.194328308105469,-11.451602935791016,-15.98562240600586
"der fahrgast , den der matrose mag , riechen",-13.732364654541016,-11.1509428024292,-8.55891227722168,-13.32071590423584,-11.97880744934082,-17.039727210998535
"die fahrgäste , die die matrosen mögen , riechen",-13.46027946472168,-12.310837745666504,-10.115189552307129,-9.890753746032715,-9.554715156555176,-16.250264167785645
"der fahrgast , den die matrosen mögen , riechen",-13.244790077209473,-12.440035820007324,-9.29093074798584,-10.018699645996094,-10.05664348602295,-16.385937690734863
"der fahrgast , den der matrose vermeidet , riecht",-11.784714698791504,-12.786548614501953,-9.706795692443848,-14.794316291809082,-13.561395645141602,-12.284557342529297
"die fahrgäste , die der matrose vermeidet , riecht",-11.932662963867188,-12.87238597869873,-8.898493766784668,-13.900259971618652,-12.71491813659668,-15.68626880645752
"der fahrgast , den die matrosen vermeiden , riecht",-11.582695007324219,-13.489545822143555,-9.495889663696289,-15.875054359436035,-13.292522430419922,-13.420262336730957
"die fahrgäste , die die matrosen vermeiden , riecht",-11.567461013793945,-13.235179901123047,-9.027200698852539,-15.55189037322998,-12.999581336975098,-15.543153762817383
"die fahrgäste , die der matrose vermeidet , riechen",-14.412680625915527,-13.943349838256836,-11.0753812789917,-10.409582138061523,-10.80684757232666,-16.120548248291016
"der fahrgast , den der matrose vermeidet , riechen",-14.568742752075195,-13.773691177368164,-10.644329071044922,-11.688482284545898,-11.985564231872559,-16.259624481201172
"die fahrgäste , die die matrosen vermeiden , riechen",-13.859858512878418,-13.948369026184082,-10.099316596984863,-10.094679832458496,-9.668800354003906,-13.884000778198242
"der fahrgast , den die matrosen vermeiden , riechen",-13.951929092407227,-13.956937789916992,-9.510807991027832,-10.771139144897461,-10.346125602722168,-14.300528526306152
"der fahrgast , den der matrose mag , wandert",-16.59061336517334,-15.726370811462402,-15.534673690795898,-11.725980758666992,-11.851974487304688,-11.042924880981445
"die fahrgäste , die der matrose mag , wandert",-18.12315273284912,-15.278213500976562,-16.26778793334961,-12.219311714172363,-11.848611831665039,-11.702873229980469
"der fahrgast , den die matrosen mögen , wandert",-16.829158782958984,-16.701930046081543,-15.868291854858398,-12.214557647705078,-12.167205810546875,-12.109711647033691
"die fahrgäste , die die matrosen mögen , wandert",-18.199634552001953,-16.262407302856445,-16.513754844665527,-13.22619915008545,-12.32082462310791,-12.473352909088135
"die fahrgäste , die der matrose mag , wandern",-13.975927352905273,-10.060790061950684,-11.476776123046875,-12.13216495513916,-11.02297306060791,-8.98831558227539
"der fahrgast , den der matrose mag , wandern",-13.490655899047852,-9.896357536315918,-10.42696762084961,-14.209803581237793,-11.571300506591797,-10.726425170898438
"die fahrgäste , die die matrosen mögen , wandern",-13.966877937316895,-10.876449584960938,-11.634611129760742,-10.490814208984375,-10.035359382629395,-7.729888439178467
"der fahrgast , den die matrosen mögen , wandern",-13.57841682434082,-11.009366035461426,-10.864646911621094,-10.788060188293457,-10.281052589416504,-8.14306926727295
"der fahrgast , den der matrose vermeidet , wandert",-16.20396137237549,-14.307598114013672,-15.830818176269531,-9.733931541442871,-10.079377174377441,-9.946024894714355
"die fahrgäste , die der matrose vermeidet , wandert",-17.478412628173828,-13.68385124206543,-16.509648323059082,-10.023665428161621,-9.748367309570312,-11.230494499206543
"der fahrgast , den die matrosen vermeiden , wandert",-15.907883644104004,-15.02070140838623,-15.557607650756836,-10.268954277038574,-10.858437538146973,-10.358890533447266
"die fahrgäste , die die matrosen vermeiden , wandert",-16.906880378723145,-14.419685363769531,-15.989861488342285,-11.481249809265137,-10.714834213256836,-10.553189277648926
"die fahrgäste , die der matrose vermeidet , wandern",-14.756258964538574,-12.088109016418457,-13.483574867248535,-9.741822242736816,-10.043161392211914,-8.834264755249023
"der fahrgast , den der matrose vermeidet , wandern",-14.403663635253906,-12.057347297668457,-12.364109992980957,-11.829684257507324,-11.576547622680664,-10.436047554016113
"die fahrgäste , die die matrosen vermeiden , wandern",-14.573594093322754,-12.046163558959961,-12.855291366577148,-9.228432655334473,-10.141877174377441,-6.526214599609375
"der fahrgast , den die matrosen vermeiden , wandern",-14.335039138793945,-12.09451961517334,-11.97215461730957,-9.620431900024414,-10.795679092407227,-7.318790435791016
"der fahrgast , den der matrose mag , feiert",-13.911626815795898,-13.994994163513184,-13.71040153503418,-10.237678527832031,-10.357696533203125,-10.532990455627441
"die fahrgäste , die der matrose mag , feiert",-13.663804054260254,-13.470829963684082,-12.824641227722168,-11.019889831542969,-11.371089935302734,-10.593778610229492
"der fahrgast , den die matrosen mögen , feiert",-13.568755149841309,-14.457391738891602,-13.811906814575195,-9.72756576538086,-12.292964935302734,-9.72478199005127
"die fahrgäste , die die matrosen mögen , feiert",-13.239033699035645,-13.841445922851562,-13.088492393493652,-11.415569305419922,-12.576489448547363,-10.504435539245605
"die fahrgäste , die der matrose mag , feiern",-14.161360740661621,-10.434393882751465,-10.936999320983887,-13.996643543243408,-14.752967357635498,-11.181666851043701
"der fahrgast , den der matrose mag , feiern",-13.671768188476562,-9.882594108581543,-10.720372200012207,-15.62059736251831,-15.213207244873047,-12.408358097076416
"die fahrgäste , die die matrosen mögen , feiern",-14.872661590576172,-12.118388175964355,-12.104940414428711,-10.560735702514648,-13.130190372467041,-10.497215747833252
"der fahrgast , den die matrosen mögen , feiern",-14.058600425720215,-11.60466480255127,-12.048118591308594,-11.10101842880249,-13.557633876800537,-11.164597988128662
"der fahrgast , den der matrose vermeidet , feiert",-12.724247932434082,-12.266921043395996,-12.2444429397583,-9.055850982666016,-12.047754287719727,-10.004127502441406
"die fahrgäste , die der matrose vermeidet , feiert",-12.528841972351074,-11.836179733276367,-11.389742851257324,-9.338959693908691,-12.124792098999023,-10.529250144958496
"der fahrgast , den die matrosen vermeiden , feiert",-12.412711143493652,-13.190934181213379,-12.980679512023926,-8.554752349853516,-11.974408149719238,-10.632525444030762
"die fahrgäste , die die matrosen vermeiden , feiert",-12.006150245666504,-12.715747833251953,-12.136378288269043,-9.932292938232422,-12.42604923248291,-11.234818458557129
"die fahrgäste , die der matrose vermeidet , feiern",-15.516534805297852,-12.668664932250977,-12.241592407226562,-12.817876815795898,-14.357653141021729,-11.188633441925049
"der fahrgast , den der matrose vermeidet , feiern",-15.038956642150879,-12.300653457641602,-12.057440757751465,-14.733821868896484,-15.468035697937012,-12.949676990509033
"die fahrgäste , die die matrosen vermeiden , feiern",-15.379892349243164,-13.067192077636719,-12.098896026611328,-10.936685562133789,-13.387507438659668,-11.47850751876831
"der fahrgast , den die matrosen vermeiden , feiern",-14.906070709228516,-12.619307518005371,-12.031776428222656,-11.780582427978516,-13.873573303222656,-12.835089683532715
"der fahrgast , den der matrose mag , verschwindet",-14.04263687133789,-12.867446899414062,-14.363149642944336,-11.830434799194336,-9.82049560546875,-9.108623504638672
"die fahrgäste , die der matrose mag , verschwindet",-14.532610893249512,-12.820056915283203,-13.860984802246094,-11.896523475646973,-9.884893417358398,-9.6221284866333
"der fahrgast , den die matrosen mögen , verschwindet",-13.728793144226074,-13.922561645507812,-13.768404960632324,-14.059115409851074,-11.425642967224121,-8.538957595825195
"die fahrgäste , die die matrosen mögen , verschwindet",-13.85102653503418,-13.651443481445312,-13.678610801696777,-14.450260162353516,-11.2250337600708,-9.497300148010254
"die fahrgäste , die der matrose mag , verschwinden",-14.312448501586914,-13.127920150756836,-13.70361042022705,-12.720276832580566,-9.963690757751465,-11.380590438842773
"der fahrgast , den der matrose mag , verschwinden",-13.944047927856445,-13.572789192199707,-13.921655654907227,-13.349872589111328,-10.754437446594238,-12.927112579345703
"die fahrgäste , die die matrosen mögen , verschwinden",-13.79253101348877,-13.272258758544922,-13.763141632080078,-11.572312355041504,-9.07412052154541,-9.651930809020996
"der fahrgast , den die matrosen mögen , verschwinden",-13.525084495544434,-13.996270179748535,-13.663289070129395,-11.533554077148438,-9.022842407226562,-10.309194564819336
"der fahrgast , den der matrose vermeidet , verschwindet",-12.669205665588379,-10.660158157348633,-13.121380805969238,-11.471789360046387,-9.155245780944824,-8.688737869262695
"die fahrgäste , die der matrose vermeidet , verschwindet",-12.88949966430664,-10.86991024017334,-12.868443489074707,-11.16982650756836,-9.00772476196289,-9.277582168579102
"der fahrgast , den die matrosen vermeiden , verschwindet",-13.081850051879883,-11.970921516418457,-13.285531997680664,-12.664010047912598,-10.506997108459473,-8.013891696929932
"die fahrgäste , die die matrosen vermeiden , verschwindet",-13.060470581054688,-11.872185707092285,-13.116533279418945,-12.920469284057617,-10.45802116394043,-8.59121036529541
"die fahrgäste , die der matrose vermeidet , verschwinden",-14.09949016571045,-11.873908996582031,-13.49645709991455,-11.168746948242188,-9.664185523986816,-10.726367950439453
"der fahrgast , den der matrose vermeidet , verschwinden",-13.868192672729492,-12.19374942779541,-13.599045753479004,-12.359222412109375,-10.878252029418945,-12.792107582092285
"die fahrgäste , die die matrosen vermeiden , verschwinden",-13.581060409545898,-11.811944961547852,-12.803618431091309,-11.036171913146973,-8.700166702270508,-8.315937995910645
"der fahrgast , den die matrosen vermeiden , verschwinden",-13.403481483459473,-12.456727981567383,-12.727168083190918,-11.002351760864258,-9.149499893188477,-10.066059589385986
"der fahrgast , den der matrose mag , denkt",-12.321683883666992,-11.017849922180176,-9.707497596740723,-10.733662605285645,-15.761505126953125,-18.907442569732666
"die fahrgäste , die der matrose mag , denkt",-11.926673889160156,-10.748760223388672,-9.276747703552246,-11.606728076934814,-15.682672023773193,-19.870692253112793
"der fahrgast , den die matrosen mögen , denkt",-11.325506210327148,-11.183459281921387,-10.135600090026855,-11.695090770721436,-14.525562763214111,-17.703948974609375
"die fahrgäste , die die matrosen mögen , denkt",-11.19823169708252,-10.933402061462402,-10.127901077270508,-13.14385175704956,-14.977230548858643,-18.50337266921997
"die fahrgäste , die der matrose mag , denken",-14.495854377746582,-12.713433265686035,-12.943656921386719,-12.04074764251709,-13.017349243164062,-14.32779312133789
"der fahrgast , den der matrose mag , denken",-15.019773483276367,-12.190260887145996,-13.09088134765625,-13.011772155761719,-14.133302688598633,-14.984463691711426
"die fahrgäste , die die matrosen mögen , denken",-14.333113670349121,-13.260507583618164,-13.222723960876465,-10.350628852844238,-11.51704216003418,-13.956300735473633
"der fahrgast , den die matrosen mögen , denken",-14.457140922546387,-12.933036804199219,-13.078742980957031,-10.973589897155762,-12.459315299987793,-14.02193832397461
"der fahrgast , den der matrose vermeidet , denkt",-12.020024299621582,-10.368760108947754,-9.134702682495117,-11.727952480316162,-15.5233736038208,-17.53383493423462
"die fahrgäste , die der matrose vermeidet , denkt",-11.777127265930176,-10.381258010864258,-8.616692543029785,-12.872589588165283,-16.122218132019043,-18.807632446289062
"der fahrgast , den die matrosen vermeiden , denkt",-11.818992614746094,-10.692731857299805,-9.564932823181152,-11.757270812988281,-14.967498779296875,-17.780212879180908
"die fahrgäste , die die matrosen vermeiden , denkt",-11.593121528625488,-10.534977912902832,-9.303693771362305,-13.298057556152344,-15.229883193969727,-18.886842250823975
"die fahrgäste , die der matrose vermeidet , denken",-14.518138885498047,-14.267436981201172,-13.161643981933594,-9.850664138793945,-11.618610382080078,-13.481513977050781
"der fahrgast , den der matrose vermeidet , denken",-15.032886505126953,-13.76941204071045,-13.14770793914795,-11.104188919067383,-12.52672290802002,-13.906569480895996
"die fahrgäste , die die matrosen vermeiden , denken",-14.105613708496094,-14.12629222869873,-12.269632339477539,-9.985665321350098,-12.061634063720703,-12.239614486694336
"der fahrgast , den die matrosen vermeiden , denken",-14.404478073120117,-13.655433654785156,-12.233968734741211,-10.974958419799805,-13.334178924560547,-12.852410316467285
"der fahrgast , den der matrose mag , spricht",-10.60520076751709,-13.136070251464844,-11.979228973388672,-11.231012344360352,-8.463910102844238,-9.641520500183105
"die fahrgäste , die der matrose mag , spricht",-10.814858436584473,-12.908008575439453,-10.982556343078613,-12.527276039123535,-9.695812225341797,-10.589593887329102
"der fahrgast , den die matrosen mögen , spricht",-10.294361114501953,-13.75489330291748,-12.142411231994629,-11.088337898254395,-8.966104507446289,-8.901147842407227
"die fahrgäste , die die matrosen mögen , spricht",-10.663312911987305,-13.375423431396484,-11.597970008850098,-12.316981315612793,-9.658367156982422,-10.430538177490234
"die fahrgäste , die der matrose mag , sprechen",-10.156188011169434,-11.72616195678711,-8.561641693115234,-14.449254989624023,-10.867279052734375,-11.879383087158203
"der fahrgast , den der matrose mag , sprechen",-9.948042869567871,-11.279535293579102,-8.176786422729492,-14.258657455444336,-11.475188255310059,-12.50871467590332
"die fahrgäste , die die matrosen mögen , sprechen",-10.87613296508789,-12.690189361572266,-9.70936107635498,-12.380040168762207,-10.198515892028809,-10.030311584472656
"der fahrgast , den die matrosen mögen , sprechen",-10.26221752166748,-12.560930252075195,-9.3106689453125,-12.869155883789062,-10.705509185791016,-9.835887908935547
"der fahrgast , den der matrose vermeidet , spricht",-10.17900276184082,-12.088502883911133,-11.29973316192627,-8.699975967407227,-7.472731590270996,-9.428409576416016
"die fahrgäste , die der matrose vermeidet , spricht",-10.287900924682617,-12.28774642944336,-10.288060188293457,-9.785234451293945,-8.658862113952637,-10.354703903198242
"der fahrgast , den die matrosen vermeiden , spricht",-9.95177173614502,-13.12925910949707,-11.779159545898438,-8.654879570007324,-6.956830024719238,-7.597097396850586
"die fahrgäste , die die matrosen vermeiden , spricht",-9.987052917480469,-13.025123596191406,-11.004408836364746,-9.9855375289917,-8.366767883300781,-9.376726150512695
"die fahrgäste , die der matrose vermeidet , sprechen",-11.148344039916992,-14.252007484436035,-10.934338569641113,-11.281821250915527,-11.07766056060791,-9.989912033081055
"der fahrgast , den der matrose vermeidet , sprechen",-11.031559944152832,-14.060185432434082,-10.782011985778809,-12.167400360107422,-11.698158264160156,-10.523530960083008
"die fahrgäste , die die matrosen vermeiden , sprechen",-11.169797897338867,-14.342296600341797,-9.720097541809082,-11.29135513305664,-10.207469940185547,-8.524943351745605
"der fahrgast , den die matrosen vermeiden , sprechen",-10.856253623962402,-14.045106887817383,-9.493077278137207,-12.18121337890625,-11.181407928466797,-9.031370162963867
"der fahrgast , den der matrose mag , arbeitet",-11.47415542602539,-11.5437650680542,-12.068923950195312,-12.42691707611084,-10.860535621643066,-10.966204643249512
"die fahrgäste , die der matrose mag , arbeitet",-11.744271278381348,-11.319408416748047,-11.508356094360352,-12.027900695800781,-10.664374351501465,-10.034330368041992
"der fahrgast , den die matrosen mögen , arbeitet",-11.374191284179688,-12.550515174865723,-12.331079483032227,-12.08005142211914,-11.422544479370117,-9.974714279174805
"die fahrgäste , die die matrosen mögen , arbeitet",-11.66958236694336,-12.322227478027344,-12.22348403930664,-12.17937183380127,-11.077095031738281,-9.845240592956543
"die fahrgäste , die der matrose mag , arbeiten",-13.246155738830566,-10.879720687866211,-11.968600273132324,-14.137561798095703,-11.519298553466797,-11.059585571289062
"der fahrgast , den der matrose mag , arbeiten",-12.974291801452637,-10.330083847045898,-12.656963348388672,-14.077406883239746,-11.929049491882324,-12.158182144165039
"die fahrgäste , die die matrosen mögen , arbeiten",-13.873783111572266,-12.03272533416748,-12.068976402282715,-12.787628173828125,-11.116498947143555,-10.258359909057617
"der fahrgast , den die matrosen mögen , arbeiten",-13.611564636230469,-11.74116039276123,-12.843716621398926,-12.8505859375,-11.095739364624023,-10.371587753295898
"der fahrgast , den der matrose vermeidet , arbeitet",-11.007213592529297,-11.19269847869873,-11.211938858032227,-11.055078506469727,-10.71415901184082,-10.943280220031738
"die fahrgäste , die der matrose vermeidet , arbeitet",-11.234606742858887,-11.136324882507324,-10.610967636108398,-10.486471176147461,-10.272648811340332,-10.436846733093262
"der fahrgast , den die matrosen vermeiden , arbeitet",-11.056110382080078,-11.939652442932129,-11.7189359664917,-11.45617961883545,-9.699219703674316,-10.291431427001953
"die fahrgäste , die die matrosen vermeiden , arbeitet",-11.166067123413086,-11.779484748840332,-11.331336975097656,-11.35231876373291,-9.783502578735352,-10.066423416137695
"die fahrgäste , die der matrose vermeidet , arbeiten",-13.750494003295898,-12.811866760253906,-12.691608428955078,-11.075899124145508,-10.481267929077148,-10.194046974182129
"der fahrgast , den der matrose vermeidet , arbeiten",-13.468097686767578,-12.413187026977539,-13.41128158569336,-12.163385391235352,-11.345359802246094,-11.372143745422363
"die fahrgäste , die die matrosen vermeiden , arbeiten",-14.062250137329102,-13.045122146606445,-12.101433753967285,-11.9862699508667,-9.913776397705078,-9.857331275939941
"der fahrgast , den die matrosen vermeiden , arbeiten",-13.782218933105469,-12.63861083984375,-12.97256851196289,-12.443123817443848,-10.7466459274292,-10.643671035766602
"der fahrgast , den der matrose mag , liegt",-10.441311836242676,-10.218027114868164,-9.179443359375,-6.471197128295898,-4.176364421844482,-4.360022068023682
"die fahrgäste , die der matrose mag , liegt",-10.794683456420898,-10.253401756286621,-8.471925735473633,-6.852116107940674,-5.502770900726318,-5.602441310882568
"der fahrgast , den die matrosen mögen , liegt",-10.810934066772461,-11.853178977966309,-9.771852493286133,-8.286409378051758,-6.246210098266602,-4.988000869750977
"die fahrgäste , die die matrosen mögen , liegt",-11.106340408325195,-11.958894729614258,-9.449440956115723,-9.105899810791016,-6.415371894836426,-6.9673357009887695
"die fahrgäste , die der matrose mag , liegen",-12.251981735229492,-10.736656188964844,-11.786336898803711,-8.307794570922852,-6.87201452255249,-5.382259845733643
"der fahrgast , den der matrose mag , liegen",-12.518978118896484,-11.171001434326172,-12.366713523864746,-10.538064002990723,-7.382975101470947,-6.918368816375732
"die fahrgäste , die die matrosen mögen , liegen",-12.212925910949707,-12.257749557495117,-11.739936828613281,-8.00822925567627,-6.81177282333374,-4.852426052093506
"der fahrgast , den die matrosen mögen , liegen",-12.43775463104248,-12.887578010559082,-12.231319427490234,-9.368342399597168,-7.3178791999816895,-5.640336513519287
"der fahrgast , den der matrose vermeidet , liegt",-9.790411949157715,-8.8279390335083,-7.762418746948242,-5.6107072830200195,-4.057465553283691,-4.620283126831055
"die fahrgäste , die der matrose vermeidet , liegt",-10.060518264770508,-8.906534194946289,-7.119999408721924,-5.947291851043701,-4.34223747253418,-6.058008193969727
"der fahrgast , den die matrosen vermeiden , liegt",-10.00117015838623,-9.816154479980469,-8.351510047912598,-7.172089099884033,-4.102046012878418,-4.889272212982178
"die fahrgäste , die die matrosen vermeiden , liegt",-10.106416702270508,-9.954559326171875,-8.008794784545898,-8.367789268493652,-5.41309118270874,-6.846612930297852
"die fahrgäste , die der matrose vermeidet , liegen",-13.033085823059082,-11.515021324157715,-11.745896339416504,-5.495674133300781,-5.668289661407471,-4.118507385253906
"der fahrgast , den der matrose vermeidet , liegen",-13.38018798828125,-12.344242095947266,-12.401694297790527,-8.73904800415039,-7.253417491912842,-6.2685723304748535
"die fahrgäste , die die matrosen vermeiden , liegen",-12.66353988647461,-11.097933769226074,-11.352499008178711,-7.041508197784424,-5.96877908706665,-4.301153182983398
"der fahrgast , den die matrosen vermeiden , liegen",-12.961360931396484,-11.895000457763672,-11.91177749633789,-8.530505180358887,-7.383175373077393,-5.554418563842773
"der fahrgast , den die familie mag , schaukelt",-13.476675033569336,-13.299959182739258,-13.00963020324707,-22.632295608520508,-21.405474185943604,-20.683348655700684
"die fahrgäste , die die familie mag , schaukelt",-13.030176162719727,-13.54310131072998,-12.390758514404297,-24.20060920715332,-20.169711589813232,-20.091224670410156
"der fahrgast , den die familien mögen , schaukelt",-12.90631103515625,-13.447734832763672,-13.77556037902832,-22.828232288360596,-21.049699783325195,-20.60865354537964
"die fahrgäste , die die familien mögen , schaukelt",-12.671581268310547,-13.753083229064941,-13.299057006835938,-23.34572458267212,-20.67373037338257,-19.739125728607178
"die fahrgäste , die die familie mag , schaukeln",-13.96963882446289,-13.791451454162598,-13.75293254852295,-27.425975799560547,-20.676372528076172,-23.71625804901123
"der fahrgast , den die familie mag , schaukeln",-14.074031829833984,-13.417472839355469,-14.224987030029297,-27.83421039581299,-21.51004648208618,-24.626809120178223
"die fahrgäste , die die familien mögen , schaukeln",-15.10254192352295,-15.958915710449219,-14.736739158630371,-26.148645401000977,-18.78925323486328,-22.49955940246582
"der fahrgast , den die familien mögen , schaukeln",-15.012319564819336,-15.698543548583984,-15.446868896484375,-26.656005859375,-19.14892864227295,-23.607852935791016
"der fahrgast , den die familie vermeidet , schaukelt",-12.277841567993164,-13.403815269470215,-12.122797966003418,-22.806697845458984,-22.867831230163574,-21.695850372314453
"die fahrgäste , die die familie vermeidet , schaukelt",-12.101567268371582,-13.708599090576172,-11.44685173034668,-24.1873722076416,-21.92675256729126,-20.85407590866089
"der fahrgast , den die familien vermeiden , schaukelt",-11.884466171264648,-13.243101119995117,-13.18027400970459,-22.96770477294922,-22.83441972732544,-22.160832405090332
"die fahrgäste , die die familien vermeiden , schaukelt",-11.694063186645508,-13.76722526550293,-12.655760765075684,-23.30222177505493,-21.345192909240723,-21.061140060424805
"die fahrgäste , die die familie vermeidet , schaukeln",-15.375120162963867,-17.779071807861328,-15.303628921508789,-26.997170448303223,-21.167378425598145,-23.308714866638184
"der fahrgast , den die familie vermeidet , schaukeln",-15.289139747619629,-17.3979549407959,-15.856016159057617,-27.637283325195312,-22.527185440063477,-24.257264137268066
"die fahrgäste , die die familien vermeiden , schaukeln",-15.654678344726562,-17.719226837158203,-15.751596450805664,-26.37812900543213,-18.866342067718506,-23.759777069091797
"der fahrgast , den die familien vermeiden , schaukeln",-15.577661514282227,-17.107376098632812,-16.40890884399414,-26.834774017333984,-20.426640510559082,-25.29685688018799
"der fahrgast , den die familie mag , flüchtet",-19.577171802520752,-18.468117713928223,-16.942280292510986,-14.093057632446289,-14.50683069229126,-13.867595672607422
"die fahrgäste , die die familie mag , flüchtet",-20.037392616271973,-18.718111038208008,-17.724499702453613,-14.807284832000732,-15.98209524154663,-16.014854907989502
